ds,sg,n_img,t_id,node1,edge,node2
Town02_max_car,Town02_max_car/2_frame_4457.png,4,21,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/2_frame_4457.png,4,22,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4457.png,4,23,car_6,isIn,Ego Lane
Town02_max_car,Town02_max_car/2_frame_4457.png,4,24,car_6,visible,ego
Town02_max_car,Town02_max_car/2_frame_4457.png,4,25,car_6,inDFrontOf,ego
Town02_max_car,Town02_max_car/2_frame_4457.png,4,26,car_6,toRightOf,ego
Town02_max_car,Town02_max_car/2_frame_4457.png,4,27,car_7,isIn,Ego Lane
Town02_max_car,Town02_max_car/3_frame_2953.png,4,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/3_frame_2953.png,4,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/3_frame_2953.png,4,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/3_frame_2953.png,4,3,ego,toLeftOf,car_0
Town02_max_car,Town02_max_car/3_frame_2953.png,4,4,ego,near,car_0
Town02_max_car,Town02_max_car/3_frame_2953.png,4,5,ego,inSFrontOf,truck_0
Town02_max_car,Town02_max_car/3_frame_2953.png,4,6,ego,toLeftOf,truck_0
Town02_max_car,Town02_max_car/3_frame_2953.png,4,7,ego,super_near,truck_0
Town02_max_car,Town02_max_car/3_frame_2953.png,4,8,truck_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/3_frame_2953.png,4,9,truck_0,super_near,ego
Town02_max_car,Town02_max_car/3_frame_2953.png,4,10,truck_0,inSFrontOf,ego
Town02_max_car,Town02_max_car/3_frame_2953.png,4,11,truck_0,toLeftOf,ego
Town02_max_car,Town02_max_car/3_frame_2953.png,4,12,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/3_frame_2953.png,4,13,truck_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/3_frame_2953.png,4,14,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/3_frame_2953.png,4,15,car_0,near,ego
Town02_max_car,Town02_max_car/3_frame_2953.png,4,16,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/3_frame_2953.png,4,17,car_0,toLeftOf,ego
Town02_max_car,Town02_max_car/3_frame_2953.png,4,18,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/3_frame_2953.png,4,19,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_1029.png,4,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_1029.png,4,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_1029.png,4,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_1029.png,4,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_1029.png,4,4,ego,near,car_0
Town02_max_car,Town02_max_car/5_frame_1029.png,4,5,ego,inDFrontOf,car_1
Town02_max_car,Town02_max_car/5_frame_1029.png,4,6,ego,toLeftOf,car_1
Town02_max_car,Town02_max_car/5_frame_1029.png,4,7,ego,near,car_1
Town02_max_car,Town02_max_car/5_frame_1029.png,4,8,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_1029.png,4,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_1029.png,4,10,ego,visible,car_2
Town02_max_car,Town02_max_car/5_frame_1029.png,4,11,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_1029.png,4,12,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_1029.png,4,13,ego,super_near,car_3
Town02_max_car,Town02_max_car/5_frame_1029.png,4,14,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/5_frame_1029.png,4,15,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/5_frame_1029.png,4,16,ego,visible,car_4
Town02_max_car,Town02_max_car/5_frame_1029.png,4,17,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_1029.png,4,18,car_0,near,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,19,car_0,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,20,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,21,car_1,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_1029.png,4,22,car_1,near,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,23,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,24,car_1,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,25,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_1029.png,4,26,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_1029.png,4,27,car_2,visible,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,28,car_2,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,29,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,30,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_1029.png,4,31,car_3,super_near,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,32,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,33,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,34,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_1029.png,4,35,car_4,visible,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,36,car_4,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,37,car_4,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_1029.png,4,38,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_825.png,4,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_825.png,4,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_825.png,4,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_825.png,4,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_825.png,4,4,ego,near,car_0
Town02_max_car,Town02_max_car/5_frame_825.png,4,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/5_frame_825.png,4,6,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/5_frame_825.png,4,7,ego,visible,car_1
Town02_max_car,Town02_max_car/5_frame_825.png,4,8,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_825.png,4,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_825.png,4,10,ego,super_near,car_2
Town02_max_car,Town02_max_car/5_frame_825.png,4,11,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_825.png,4,12,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_825.png,4,13,ego,visible,car_3
Town02_max_car,Town02_max_car/5_frame_825.png,4,14,truck_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_825.png,4,15,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_825.png,4,16,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_825.png,4,17,car_0,near,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,18,car_0,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,19,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,20,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_825.png,4,21,car_1,visible,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,22,car_1,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,23,car_1,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,24,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_825.png,4,25,car_2,super_near,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,26,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,27,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,28,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_825.png,4,29,car_3,visible,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,30,car_3,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,31,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_825.png,4,32,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_869.png,4,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_869.png,4,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_869.png,4,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/5_frame_869.png,4,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/5_frame_869.png,4,4,ego,near,car_0
Town02_max_car,Town02_max_car/5_frame_869.png,4,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/5_frame_869.png,4,6,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/5_frame_869.png,4,7,ego,visible,car_1
Town02_max_car,Town02_max_car/5_frame_869.png,4,8,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/5_frame_869.png,4,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/5_frame_869.png,4,10,ego,super_near,car_2
Town02_max_car,Town02_max_car/5_frame_869.png,4,11,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/5_frame_869.png,4,12,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/5_frame_869.png,4,13,ego,visible,car_3
Town02_max_car,Town02_max_car/5_frame_869.png,4,14,ego,inDFrontOf,truck_0
Town02_max_car,Town02_max_car/5_frame_869.png,4,15,ego,toLeftOf,truck_0
Town02_max_car,Town02_max_car/5_frame_869.png,4,16,ego,near,truck_0
Town02_max_car,Town02_max_car/5_frame_869.png,4,17,truck_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/5_frame_869.png,4,18,truck_0,near,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,19,truck_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,20,truck_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,21,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/5_frame_869.png,4,22,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_869.png,4,23,car_0,near,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,24,car_0,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,25,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,26,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_869.png,4,27,car_1,visible,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,28,car_1,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,29,car_1,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,30,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_869.png,4,31,car_2,super_near,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,32,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,33,car_2,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,34,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/5_frame_869.png,4,35,car_3,visible,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,36,car_3,inSFrontOf,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,37,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/5_frame_869.png,4,38,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_13.png,4,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/6_frame_13.png,4,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_13.png,4,2,ego,inDFrontOf,car_0
Town02_max_car,Town02_max_car/6_frame_13.png,4,3,ego,toLeftOf,car_0
Town02_max_car,Town02_max_car/6_frame_13.png,4,4,ego,near,car_0
Town02_max_car,Town02_max_car/6_frame_13.png,4,5,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/6_frame_13.png,4,6,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/6_frame_13.png,4,7,ego,near,car_3
Town02_max_car,Town02_max_car/6_frame_13.png,4,8,car_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/6_frame_13.png,4,9,car_0,near,ego
Town02_max_car,Town02_max_car/6_frame_13.png,4,10,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_13.png,4,11,car_0,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_13.png,4,12,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/6_frame_13.png,4,13,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_13.png,4,14,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/6_frame_13.png,4,15,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_13.png,4,16,car_3,near,ego
Town02_max_car,Town02_max_car/6_frame_13.png,4,17,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_13.png,4,18,car_3,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_13.png,4,19,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_13.png,4,20,car_5,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/6_frame_13.png,4,21,traffic_light_0,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/6_frame_2633.png,4,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/6_frame_2633.png,4,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2633.png,4,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/6_frame_2633.png,4,3,ego,toLeftOf,car_0
Town02_max_car,Town02_max_car/6_frame_2633.png,4,4,ego,visible,car_0
Town02_max_car,Town02_max_car/6_frame_2633.png,4,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/6_frame_2633.png,4,6,ego,toLeftOf,car_1
Town02_max_car,Town02_max_car/6_frame_2633.png,4,7,ego,near,car_1
Town02_max_car,Town02_max_car/6_frame_2633.png,4,8,ego,atDRearOf,car_2
Town02_max_car,Town02_max_car/6_frame_2633.png,4,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/6_frame_2633.png,4,10,ego,visible,car_2
Town02_max_car,Town02_max_car/6_frame_2633.png,4,11,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/6_frame_2633.png,4,12,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/6_frame_2633.png,4,13,ego,very_near,car_4
Town02_max_car,Town02_max_car/6_frame_2633.png,4,14,truck_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2633.png,4,15,truck_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2633.png,4,16,truck_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2633.png,4,17,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2633.png,4,18,car_0,visible,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,19,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,20,car_0,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,21,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2633.png,4,22,car_1,near,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,23,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,24,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,25,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2633.png,4,26,car_2,visible,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,27,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,28,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,29,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2633.png,4,30,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_2633.png,4,31,car_4,very_near,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,32,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,33,car_4,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_2633.png,4,34,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/6_frame_3713.png,4,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/6_frame_3713.png,4,3,ego,toLeftOf,car_0
Town02_max_car,Town02_max_car/6_frame_3713.png,4,4,ego,near,car_0
Town02_max_car,Town02_max_car/6_frame_3713.png,4,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/6_frame_3713.png,4,6,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/6_frame_3713.png,4,7,ego,near,car_1
Town02_max_car,Town02_max_car/6_frame_3713.png,4,8,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/6_frame_3713.png,4,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/6_frame_3713.png,4,10,ego,near_coll,car_2
Town02_max_car,Town02_max_car/6_frame_3713.png,4,11,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/6_frame_3713.png,4,12,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/6_frame_3713.png,4,13,ego,visible,car_3
Town02_max_car,Town02_max_car/6_frame_3713.png,4,14,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/6_frame_3713.png,4,15,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/6_frame_3713.png,4,16,ego,super_near,car_4
Town02_max_car,Town02_max_car/6_frame_3713.png,4,17,truck_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,18,truck_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,19,truck_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/6_frame_3713.png,4,20,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/6_frame_3713.png,4,21,truck_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,22,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,23,car_0,near,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,24,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,25,car_0,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,26,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,27,car_1,near,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,28,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,29,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,30,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,31,car_2,near_coll,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,32,car_2,atDRearOf,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,33,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,34,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,35,car_3,visible,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,36,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,37,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,38,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,39,car_4,super_near,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,40,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,41,car_4,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_3713.png,4,42,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3713.png,4,43,car_6,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/6_frame_3861.png,4,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/6_frame_3861.png,4,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3861.png,4,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/6_frame_3861.png,4,3,ego,toLeftOf,car_0
Town02_max_car,Town02_max_car/6_frame_3861.png,4,4,ego,near,car_0
Town02_max_car,Town02_max_car/6_frame_3861.png,4,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/6_frame_3861.png,4,6,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/6_frame_3861.png,4,7,ego,near,car_1
Town02_max_car,Town02_max_car/6_frame_3861.png,4,8,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/6_frame_3861.png,4,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/6_frame_3861.png,4,10,ego,near_coll,car_2
Town02_max_car,Town02_max_car/6_frame_3861.png,4,11,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/6_frame_3861.png,4,12,ego,toRightOf,car_3
Town02_max_car,Town02_max_car/6_frame_3861.png,4,13,ego,visible,car_3
Town02_max_car,Town02_max_car/6_frame_3861.png,4,14,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/6_frame_3861.png,4,15,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/6_frame_3861.png,4,16,ego,super_near,car_4
Town02_max_car,Town02_max_car/6_frame_3861.png,4,17,truck_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3861.png,4,18,truck_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3861.png,4,19,truck_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3861.png,4,20,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3861.png,4,21,car_0,near,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,22,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,23,car_0,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,24,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3861.png,4,25,car_1,near,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,26,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,27,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,28,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3861.png,4,29,car_2,near_coll,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,30,car_2,atDRearOf,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,31,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,32,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3861.png,4,33,car_3,visible,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,34,car_3,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,35,car_3,toRightOf,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,36,car_4,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3861.png,4,37,car_4,super_near,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,38,car_4,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3861.png,4,39,car_4,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_3929.png,4,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/6_frame_3929.png,4,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3929.png,4,2,ego,atDRearOf,car_0
Town02_max_car,Town02_max_car/6_frame_3929.png,4,3,ego,toRightOf,car_0
Town02_max_car,Town02_max_car/6_frame_3929.png,4,4,ego,visible,car_0
Town02_max_car,Town02_max_car/6_frame_3929.png,4,5,ego,atDRearOf,car_1
Town02_max_car,Town02_max_car/6_frame_3929.png,4,6,ego,toRightOf,car_1
Town02_max_car,Town02_max_car/6_frame_3929.png,4,7,ego,near,car_1
Town02_max_car,Town02_max_car/6_frame_3929.png,4,8,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/6_frame_3929.png,4,9,ego,toRightOf,car_2
Town02_max_car,Town02_max_car/6_frame_3929.png,4,10,ego,near_coll,car_2
Town02_max_car,Town02_max_car/6_frame_3929.png,4,11,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/6_frame_3929.png,4,12,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/6_frame_3929.png,4,13,ego,super_near,car_4
Town02_max_car,Town02_max_car/6_frame_3929.png,4,14,truck_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3929.png,4,15,truck_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3929.png,4,16,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3929.png,4,17,car_0,visible,ego
Town02_max_car,Town02_max_car/6_frame_3929.png,4,18,car_0,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3929.png,4,19,car_0,toRightOf,ego
Town02_max_car,Town02_max_car/6_frame_3929.png,4,20,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3929.png,4,21,car_1,near,ego
Town02_max_car,Town02_max_car/6_frame_3929.png,4,22,car_1,inDFrontOf,ego
Town02_max_car,Town02_max_car/6_frame_3929.png,4,23,car_1,toLeftOf,ego
Town02_max_car,Town02_max_car/6_frame_3929.png,4,24,car_2,isIn,Ego Lane
Town02_max_car,Town02_max_car/6_frame_3929.png,4,25,car_2,near_coll,ego
Town02_max_car,Town02_max_car/6_frame_3929.png,4,26,car_2,atDRearOf,ego
